index,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
84483,Karnataka,CHITRADURGA,2000,Rabi       ,Horse-gram,5295,489
84484,Karnataka,CHITRADURGA,2000,Rabi       ,Jowar,10269,6713
84485,Karnataka,CHITRADURGA,2000,Rabi       ,Maize,910,2293
84486,Karnataka,CHITRADURGA,2000,Rabi       ,Other  Rabi pulses,145,18
84487,Karnataka,CHITRADURGA,2000,Rabi       ,Ragi,127,197
84488,Karnataka,CHITRADURGA,2000,Rabi       ,Rapeseed &Mustard,336,72
84489,Karnataka,CHITRADURGA,2000,Rabi       ,Rice,1198,2566
84490,Karnataka,CHITRADURGA,2000,Rabi       ,Safflower,1019,567
84491,Karnataka,CHITRADURGA,2000,Rabi       ,Sunflower,14787,6939
84492,Karnataka,CHITRADURGA,2000,Rabi       ,Wheat,1018,1095
84493,Karnataka,CHITRADURGA,2000,Summer     ,Jowar,941,1910
84494,Karnataka,CHITRADURGA,2000,Summer     ,Maize,253,711
84495,Karnataka,CHITRADURGA,2000,Summer     ,Ragi,1085,2151
84496,Karnataka,CHITRADURGA,2000,Summer     ,Rice,6642,16598
84497,Karnataka,CHITRADURGA,2000,Summer     ,Sunflower,938,539
84498,Karnataka,CHITRADURGA,2000,Whole Year ,Arecanut,9827,9466
84499,Karnataka,CHITRADURGA,2000,Whole Year ,Banana,824,9305
84500,Karnataka,CHITRADURGA,2000,Whole Year ,Coconut ,38162,223358
84501,Karnataka,CHITRADURGA,2000,Whole Year ,Coriander,391,39
84502,Karnataka,CHITRADURGA,2000,Whole Year ,Dry chillies,3481,3258
84503,Karnataka,CHITRADURGA,2000,Whole Year ,Onion,15450,139200
84504,Karnataka,CHITRADURGA,2000,Whole Year ,Sugarcane,2095,214947
84505,Karnataka,CHITRADURGA,2000,Whole Year ,Tobacco,666,492
84506,Karnataka,CHITRADURGA,2000,Whole Year ,Turmeric,25,111
84507,Karnataka,CHITRADURGA,2001,Kharif     ,Arhar/Tur,7248,3642
84508,Karnataka,CHITRADURGA,2001,Kharif     ,Bajra,3376,1583
84509,Karnataka,CHITRADURGA,2001,Kharif     ,Castor seed,1838,1234
84510,Karnataka,CHITRADURGA,2001,Kharif     ,Cotton(lint),17762,16460
84511,Karnataka,CHITRADURGA,2001,Kharif     ,Groundnut,157816,107955
84512,Karnataka,CHITRADURGA,2001,Kharif     ,Horse-gram,7558,4436
84513,Karnataka,CHITRADURGA,2001,Kharif     ,Jowar,12836,18512
84514,Karnataka,CHITRADURGA,2001,Kharif     ,Maize,47846,129870
84515,Karnataka,CHITRADURGA,2001,Kharif     ,Moong(Green Gram),4600,1036
84516,Karnataka,CHITRADURGA,2001,Kharif     ,Niger seed,661,194
84517,Karnataka,CHITRADURGA,2001,Kharif     ,Other Kharif pulses,6502,2098
84518,Karnataka,CHITRADURGA,2001,Kharif     ,Ragi,66627,99239
84519,Karnataka,CHITRADURGA,2001,Kharif     ,Rice,6680,14053
84520,Karnataka,CHITRADURGA,2001,Kharif     ,Sesamum,3091,2023
84521,Karnataka,CHITRADURGA,2001,Kharif     ,Small millets,12327,6519
84522,Karnataka,CHITRADURGA,2001,Kharif     ,Sunflower,7559,5409
84523,Karnataka,CHITRADURGA,2001,Kharif     ,Urad,40,15
84524,Karnataka,CHITRADURGA,2001,Rabi       ,Gram,8376,3574
84525,Karnataka,CHITRADURGA,2001,Rabi       ,Horse-gram,4401,991
84526,Karnataka,CHITRADURGA,2001,Rabi       ,Jowar,14732,5856
84527,Karnataka,CHITRADURGA,2001,Rabi       ,Maize,1277,3119
84528,Karnataka,CHITRADURGA,2001,Rabi       ,Other  Rabi pulses,42,5
84529,Karnataka,CHITRADURGA,2001,Rabi       ,Ragi,474,650
84530,Karnataka,CHITRADURGA,2001,Rabi       ,Rapeseed &Mustard,339,72
84531,Karnataka,CHITRADURGA,2001,Rabi       ,Rice,1354,2575
84532,Karnataka,CHITRADURGA,2001,Rabi       ,Safflower,1358,535
84533,Karnataka,CHITRADURGA,2001,Rabi       ,Sunflower,12816,6531
84534,Karnataka,CHITRADURGA,2001,Rabi       ,Wheat,1531,1838
84535,Karnataka,CHITRADURGA,2001,Summer     ,Jowar,1204,2362
84536,Karnataka,CHITRADURGA,2001,Summer     ,Maize,113,297
84537,Karnataka,CHITRADURGA,2001,Summer     ,Ragi,1650,2470
84538,Karnataka,CHITRADURGA,2001,Summer     ,Rice,4425,9838
84539,Karnataka,CHITRADURGA,2001,Summer     ,Sunflower,1411,1153
84540,Karnataka,CHITRADURGA,2001,Whole Year ,Arecanut,12153,11707
84541,Karnataka,CHITRADURGA,2001,Whole Year ,Coconut ,39311,172562
84542,Karnataka,CHITRADURGA,2001,Whole Year ,Coriander,127,13
84543,Karnataka,CHITRADURGA,2001,Whole Year ,Dry chillies,2485,1780
84544,Karnataka,CHITRADURGA,2001,Whole Year ,Onion,14310,87444
84545,Karnataka,CHITRADURGA,2001,Whole Year ,Peas & beans (Pulses),36,217
84546,Karnataka,CHITRADURGA,2001,Whole Year ,Sugarcane,2231,180153
84547,Karnataka,CHITRADURGA,2001,Whole Year ,Turmeric,1,5
84548,Karnataka,CHITRADURGA,2002,Kharif     ,Arhar/Tur,7458,4124
84549,Karnataka,CHITRADURGA,2002,Kharif     ,Bajra,3557,2254
84550,Karnataka,CHITRADURGA,2002,Kharif     ,Castor seed,1478,2334
84551,Karnataka,CHITRADURGA,2002,Kharif     ,Cotton(lint),7553,9979
84552,Karnataka,CHITRADURGA,2002,Kharif     ,Groundnut,148298,108358
84553,Karnataka,CHITRADURGA,2002,Kharif     ,Horse-gram,8280,4059
84554,Karnataka,CHITRADURGA,2002,Kharif     ,Jowar,13126,14703
84555,Karnataka,CHITRADURGA,2002,Kharif     ,Maize,46717,73874
84556,Karnataka,CHITRADURGA,2002,Kharif     ,Moong(Green Gram),4604,188
84557,Karnataka,CHITRADURGA,2002,Kharif     ,Niger seed,301,89
84558,Karnataka,CHITRADURGA,2002,Kharif     ,Other Kharif pulses,5659,1815
84559,Karnataka,CHITRADURGA,2002,Kharif     ,Ragi,59991,62857
84560,Karnataka,CHITRADURGA,2002,Kharif     ,Rice,4922,10097
84561,Karnataka,CHITRADURGA,2002,Kharif     ,Sesamum,2922,1424
84562,Karnataka,CHITRADURGA,2002,Kharif     ,Small millets,9087,3256
84563,Karnataka,CHITRADURGA,2002,Kharif     ,Sunflower,18123,8681
84564,Karnataka,CHITRADURGA,2002,Kharif     ,Urad,31,4
84565,Karnataka,CHITRADURGA,2002,Rabi       ,Gram,6596,2566
84566,Karnataka,CHITRADURGA,2002,Rabi       ,Groundnut,1979,2029
84567,Karnataka,CHITRADURGA,2002,Rabi       ,Horse-gram,6691,2085
84568,Karnataka,CHITRADURGA,2002,Rabi       ,Jowar,22088,9888
84569,Karnataka,CHITRADURGA,2002,Rabi       ,Maize,1767,4522
84570,Karnataka,CHITRADURGA,2002,Rabi       ,Other  Rabi pulses,48,6
84571,Karnataka,CHITRADURGA,2002,Rabi       ,Ragi,1417,1602
84572,Karnataka,CHITRADURGA,2002,Rabi       ,Rapeseed &Mustard,146,31
84573,Karnataka,CHITRADURGA,2002,Rabi       ,Rice,1314,2867
84574,Karnataka,CHITRADURGA,2002,Rabi       ,Safflower,2708,1760
84575,Karnataka,CHITRADURGA,2002,Rabi       ,Sunflower,25592,11752
84576,Karnataka,CHITRADURGA,2002,Rabi       ,Wheat,756,843
84577,Karnataka,CHITRADURGA,2002,Summer     ,Jowar,953,1575
84578,Karnataka,CHITRADURGA,2002,Summer     ,Maize,155,396
84579,Karnataka,CHITRADURGA,2002,Summer     ,Ragi,1174,1347
84580,Karnataka,CHITRADURGA,2002,Summer     ,Rice,1522,3515
84581,Karnataka,CHITRADURGA,2002,Summer     ,Sunflower,1965,1195
84582,Karnataka,CHITRADURGA,2002,Whole Year ,Arcanut (Processed),13452,12958
84583,Karnataka,CHITRADURGA,2002,Whole Year ,Atcanut (Raw),13452,62965
84584,Karnataka,CHITRADURGA,2002,Whole Year ,Banana,3199,49719
84585,Karnataka,CHITRADURGA,2002,Whole Year ,Beans & Mutter(Vegetable),21,157
84586,Karnataka,CHITRADURGA,2002,Whole Year ,Brinjal,413,2376
84587,Karnataka,CHITRADURGA,2002,Whole Year ,Cashewnut Processed,7,1
84588,Karnataka,CHITRADURGA,2002,Whole Year ,Cashewnut Raw,7,4
84589,Karnataka,CHITRADURGA,2002,Whole Year ,Citrus Fruit,34,590
84590,Karnataka,CHITRADURGA,2002,Whole Year ,Coconut ,39618,173910
84591,Karnataka,CHITRADURGA,2002,Whole Year ,Coriander,267,27
84592,Karnataka,CHITRADURGA,2002,Whole Year ,Dry chillies,2250,3580
84593,Karnataka,CHITRADURGA,2002,Whole Year ,Garlic,3,3
84594,Karnataka,CHITRADURGA,2002,Whole Year ,Grapes,14,416
84595,Karnataka,CHITRADURGA,2002,Whole Year ,Mango,1122,15486
84596,Karnataka,CHITRADURGA,2002,Whole Year ,Onion,10886,77697
84597,Karnataka,CHITRADURGA,2002,Whole Year ,Other Fresh Fruits,340,2919
84598,Karnataka,CHITRADURGA,2002,Whole Year ,Papaya,188,464
84599,Karnataka,CHITRADURGA,2002,Whole Year ,Pome Fruit,31,190
84600,Karnataka,CHITRADURGA,2002,Whole Year ,Sugarcane,1385,114470
84601,Karnataka,CHITRADURGA,2002,Whole Year ,Tobacco,712,512
84602,Karnataka,CHITRADURGA,2002,Whole Year ,Tomato,731,2640
84603,Karnataka,CHITRADURGA,2002,Whole Year ,Turmeric,2,9
84604,Karnataka,CHITRADURGA,2003,Kharif     ,Arhar/Tur,6743,1768
84605,Karnataka,CHITRADURGA,2003,Kharif     ,Bajra,3139,1212
84606,Karnataka,CHITRADURGA,2003,Kharif     ,Castor seed,1085,1068
84607,Karnataka,CHITRADURGA,2003,Kharif     ,Cotton(lint),4092,4300
84608,Karnataka,CHITRADURGA,2003,Kharif     ,Groundnut,147592,51038
84609,Karnataka,CHITRADURGA,2003,Kharif     ,Horse-gram,8423,4553
84610,Karnataka,CHITRADURGA,2003,Kharif     ,Jowar,7564,10694
84611,Karnataka,CHITRADURGA,2003,Kharif     ,Maize,22938,24500
84612,Karnataka,CHITRADURGA,2003,Kharif     ,Moong(Green Gram),1240,35
84613,Karnataka,CHITRADURGA,2003,Kharif     ,Niger seed,423,124
84614,Karnataka,CHITRADURGA,2003,Kharif     ,Other Kharif pulses,6376,2065
84615,Karnataka,CHITRADURGA,2003,Kharif     ,Ragi,76547,60243
84616,Karnataka,CHITRADURGA,2003,Kharif     ,Rice,3489,6921
84617,Karnataka,CHITRADURGA,2003,Kharif     ,Sesamum,751,71
84618,Karnataka,CHITRADURGA,2003,Kharif     ,Small millets,13579,4227
84619,Karnataka,CHITRADURGA,2003,Kharif     ,Sunflower,13230,6163
84620,Karnataka,CHITRADURGA,2003,Kharif     ,Urad,84,21
84621,Karnataka,CHITRADURGA,2003,Rabi       ,Gram,4323,2260
84622,Karnataka,CHITRADURGA,2003,Rabi       ,Groundnut,2167,1425
84623,Karnataka,CHITRADURGA,2003,Rabi       ,Horse-gram,4592,986
84624,Karnataka,CHITRADURGA,2003,Rabi       ,Jowar,30409,7150
84625,Karnataka,CHITRADURGA,2003,Rabi       ,Maize,3311,6671
84626,Karnataka,CHITRADURGA,2003,Rabi       ,Other  Rabi pulses,99,12
84627,Karnataka,CHITRADURGA,2003,Rabi       ,Ragi,377,346
84628,Karnataka,CHITRADURGA,2003,Rabi       ,Rapeseed &Mustard,174,37
84629,Karnataka,CHITRADURGA,2003,Rabi       ,Rice,796,2665
84630,Karnataka,CHITRADURGA,2003,Rabi       ,Safflower,5462,1984
84631,Karnataka,CHITRADURGA,2003,Rabi       ,Sunflower,31182,10457
84632,Karnataka,CHITRADURGA,2003,Rabi       ,Wheat,803,637
84633,Karnataka,CHITRADURGA,2003,Summer     ,Bajra,7,6
84634,Karnataka,CHITRADURGA,2003,Summer     ,Jowar,947,2519
84635,Karnataka,CHITRADURGA,2003,Summer     ,Maize,104,252
84636,Karnataka,CHITRADURGA,2003,Summer     ,Ragi,1197,1423
84637,Karnataka,CHITRADURGA,2003,Summer     ,Rice,911,2626
84638,Karnataka,CHITRADURGA,2003,Summer     ,Sunflower,1375,1049
84639,Karnataka,CHITRADURGA,2003,Whole Year ,Arecanut,14366,13838
84640,Karnataka,CHITRADURGA,2003,Whole Year ,Banana,972,35307
84641,Karnataka,CHITRADURGA,2003,Whole Year ,Beans & Mutter(Vegetable),26,156
84642,Karnataka,CHITRADURGA,2003,Whole Year ,Brinjal,367,2351
84643,Karnataka,CHITRADURGA,2003,Whole Year ,Citrus Fruit,35,554
84644,Karnataka,CHITRADURGA,2003,Whole Year ,Coconut ,43254,189870
84645,Karnataka,CHITRADURGA,2003,Whole Year ,Coriander,245,25
84646,Karnataka,CHITRADURGA,2003,Whole Year ,Dry chillies,2664,3823
84647,Karnataka,CHITRADURGA,2003,Whole Year ,Garlic,5,6
84648,Karnataka,CHITRADURGA,2003,Whole Year ,Grapes,11,322
84649,Karnataka,CHITRADURGA,2003,Whole Year ,Mango,1009,7968
84650,Karnataka,CHITRADURGA,2003,Whole Year ,Onion,10113,63625
84651,Karnataka,CHITRADURGA,2003,Whole Year ,Other Fresh Fruits,394,2094
84652,Karnataka,CHITRADURGA,2003,Whole Year ,Pome Fruit,26,144
84653,Karnataka,CHITRADURGA,2003,Whole Year ,Sugarcane,330,22258
84654,Karnataka,CHITRADURGA,2003,Whole Year ,Tobacco,622,350
84655,Karnataka,CHITRADURGA,2003,Whole Year ,Tomato,789,2581
84656,Karnataka,CHITRADURGA,2004,Kharif     ,Arhar/Tur,7746,5320
84657,Karnataka,CHITRADURGA,2004,Kharif     ,Bajra,7171,4002
84658,Karnataka,CHITRADURGA,2004,Kharif     ,Castor seed,1335,2443
84659,Karnataka,CHITRADURGA,2004,Kharif     ,Cotton(lint),15420,24022
84660,Karnataka,CHITRADURGA,2004,Kharif     ,Groundnut,157814,148457
84661,Karnataka,CHITRADURGA,2004,Kharif     ,Horse-gram,6945,7739
84662,Karnataka,CHITRADURGA,2004,Kharif     ,Jowar,17455,23594
84663,Karnataka,CHITRADURGA,2004,Kharif     ,Maize,51996,130366
84664,Karnataka,CHITRADURGA,2004,Kharif     ,Moong(Green Gram),5848,367
84665,Karnataka,CHITRADURGA,2004,Kharif     ,Niger seed,338,99
84666,Karnataka,CHITRADURGA,2004,Kharif     ,Other Kharif pulses,4987,1595.84
84667,Karnataka,CHITRADURGA,2004,Kharif     ,Ragi,43481,65889
84668,Karnataka,CHITRADURGA,2004,Kharif     ,Rice,3565,6942.84
84669,Karnataka,CHITRADURGA,2004,Kharif     ,Sesamum,4699,2656
84670,Karnataka,CHITRADURGA,2004,Kharif     ,Small millets,10589,6283
84671,Karnataka,CHITRADURGA,2004,Kharif     ,Sunflower,26255,15214
84672,Karnataka,CHITRADURGA,2004,Kharif     ,Urad,70,8
84673,Karnataka,CHITRADURGA,2004,Rabi       ,Gram,6687,1939
84674,Karnataka,CHITRADURGA,2004,Rabi       ,Groundnut,1745,1112
84675,Karnataka,CHITRADURGA,2004,Rabi       ,Horse-gram,6186,2815
84676,Karnataka,CHITRADURGA,2004,Rabi       ,Jowar,15871,2235
84677,Karnataka,CHITRADURGA,2004,Rabi       ,Maize,1716,4953
84678,Karnataka,CHITRADURGA,2004,Rabi       ,Other  Rabi pulses,8,1
84679,Karnataka,CHITRADURGA,2004,Rabi       ,Ragi,431,709
84680,Karnataka,CHITRADURGA,2004,Rabi       ,Rapeseed &Mustard,192,41
84681,Karnataka,CHITRADURGA,2004,Rabi       ,Rice,633,2613
84682,Karnataka,CHITRADURGA,2004,Rabi       ,Safflower,4153,1378
84683,Karnataka,CHITRADURGA,2004,Rabi       ,Sunflower,15956,8313
84684,Karnataka,CHITRADURGA,2004,Rabi       ,Wheat,658,932
84685,Karnataka,CHITRADURGA,2004,Summer     ,Bajra,12,12
84686,Karnataka,CHITRADURGA,2004,Summer     ,Jowar,598,475
84687,Karnataka,CHITRADURGA,2004,Summer     ,Maize,120,367
84688,Karnataka,CHITRADURGA,2004,Summer     ,Ragi,612,542
84689,Karnataka,CHITRADURGA,2004,Summer     ,Rice,497,1599
84690,Karnataka,CHITRADURGA,2004,Summer     ,Sunflower,1111,1127
84691,Karnataka,CHITRADURGA,2004,Whole Year ,Arecanut,14498,13965
84692,Karnataka,CHITRADURGA,2004,Whole Year ,Banana,1171,11100
84693,Karnataka,CHITRADURGA,2004,Whole Year ,Coconut ,43354,1922316.36
84694,Karnataka,CHITRADURGA,2004,Whole Year ,Coriander,270,27
84695,Karnataka,CHITRADURGA,2004,Whole Year ,Dry chillies,2445,1912
84696,Karnataka,CHITRADURGA,2004,Whole Year ,Garlic,8,9
84697,Karnataka,CHITRADURGA,2004,Whole Year ,Onion,13134,100647
84698,Karnataka,CHITRADURGA,2004,Whole Year ,Tobacco,287,212
84699,Karnataka,CHITRADURGA,2005,Kharif     ,Arhar/Tur,8177,5282
84700,Karnataka,CHITRADURGA,2005,Kharif     ,Bajra,4772,4053
84701,Karnataka,CHITRADURGA,2005,Kharif     ,Castor seed,2188,2276
84702,Karnataka,CHITRADURGA,2005,Kharif     ,Dry chillies,2087,2822
84703,Karnataka,CHITRADURGA,2005,Kharif     ,Groundnut,163656,98202
84704,Karnataka,CHITRADURGA,2005,Kharif     ,Horse-gram,9014,9257
84705,Karnataka,CHITRADURGA,2005,Kharif     ,Jowar,14232,23493
84706,Karnataka,CHITRADURGA,2005,Kharif     ,Maize,46222,64004
84707,Karnataka,CHITRADURGA,2005,Kharif     ,Moong(Green Gram),6855,1465
84708,Karnataka,CHITRADURGA,2005,Kharif     ,Niger seed,622,183
84709,Karnataka,CHITRADURGA,2005,Kharif     ,Onion,13189,124143
84710,Karnataka,CHITRADURGA,2005,Kharif     ,Other Kharif pulses,6695,2139
84711,Karnataka,CHITRADURGA,2005,Kharif     ,Peas & beans (Pulses),22,134
84712,Karnataka,CHITRADURGA,2005,Kharif     ,Ragi,53671,69277
84713,Karnataka,CHITRADURGA,2005,Kharif     ,Rice,3537,9616
84714,Karnataka,CHITRADURGA,2005,Kharif     ,Sesamum,7833,8751
84715,Karnataka,CHITRADURGA,2005,Kharif     ,Small millets,8223,3232
84716,Karnataka,CHITRADURGA,2005,Kharif     ,Sunflower,34296,16429
84717,Karnataka,CHITRADURGA,2005,Kharif     ,Urad,105,21
84718,Karnataka,CHITRADURGA,2005,Rabi       ,Dry chillies,66,107
84719,Karnataka,CHITRADURGA,2005,Rabi       ,Gram,10175,3603
84720,Karnataka,CHITRADURGA,2005,Rabi       ,Groundnut,3551,2264
84721,Karnataka,CHITRADURGA,2005,Rabi       ,Horse-gram,9587,3324
84722,Karnataka,CHITRADURGA,2005,Rabi       ,Jowar,16016,9533
84723,Karnataka,CHITRADURGA,2005,Rabi       ,Maize,1946,6870
84724,Karnataka,CHITRADURGA,2005,Rabi       ,Onion,1276,13228
84725,Karnataka,CHITRADURGA,2005,Rabi       ,Other  Rabi pulses,125,15
84726,Karnataka,CHITRADURGA,2005,Rabi       ,Ragi,840,2439
84727,Karnataka,CHITRADURGA,2005,Rabi       ,Rapeseed &Mustard,710,152
84728,Karnataka,CHITRADURGA,2005,Rabi       ,Rice,1513,4689
84729,Karnataka,CHITRADURGA,2005,Rabi       ,Safflower,3071,557
84730,Karnataka,CHITRADURGA,2005,Rabi       ,Sunflower,20044,13671
84731,Karnataka,CHITRADURGA,2005,Rabi       ,Wheat,1023,1429
84732,Karnataka,CHITRADURGA,2005,Summer     ,Dry chillies,58,153
84733,Karnataka,CHITRADURGA,2005,Summer     ,Jowar,906,1506
84734,Karnataka,CHITRADURGA,2005,Summer     ,Maize,234,811
84735,Karnataka,CHITRADURGA,2005,Summer     ,Onion,439,6045
84736,Karnataka,CHITRADURGA,2005,Summer     ,Peas & beans (Pulses),3,15
84737,Karnataka,CHITRADURGA,2005,Summer     ,Ragi,1672,3259
84738,Karnataka,CHITRADURGA,2005,Summer     ,Rice,5754,17011
84739,Karnataka,CHITRADURGA,2005,Summer     ,Sunflower,3560,3301
84740,Karnataka,CHITRADURGA,2005,Whole Year ,Arecanut,12688,59389
84741,Karnataka,CHITRADURGA,2005,Whole Year ,Banana,724,10489
84742,Karnataka,CHITRADURGA,2005,Whole Year ,Coconut ,40668,178519
84743,Karnataka,CHITRADURGA,2005,Whole Year ,Coriander,108,11
84744,Karnataka,CHITRADURGA,2005,Whole Year ,Cotton(lint),15383,26687
84745,Karnataka,CHITRADURGA,2005,Whole Year ,Garlic,5,6
84746,Karnataka,CHITRADURGA,2005,Whole Year ,Tobacco,312,198
84747,Karnataka,CHITRADURGA,2006,Kharif     ,Arhar/Tur,7480,3610
84748,Karnataka,CHITRADURGA,2006,Kharif     ,Bajra,1072,544
84749,Karnataka,CHITRADURGA,2006,Kharif     ,Castor seed,2142,1711
84750,Karnataka,CHITRADURGA,2006,Kharif     ,Gram,109,15
84751,Karnataka,CHITRADURGA,2006,Kharif     ,Groundnut,93890,27837
84752,Karnataka,CHITRADURGA,2006,Kharif     ,Horse-gram,4237,2520
84753,Karnataka,CHITRADURGA,2006,Kharif     ,Jowar,14174,12292
84754,Karnataka,CHITRADURGA,2006,Kharif     ,Maize,59519,105020
84755,Karnataka,CHITRADURGA,2006,Kharif     ,Moong(Green Gram),5658,720
84756,Karnataka,CHITRADURGA,2006,Kharif     ,Niger seed,582,171
84757,Karnataka,CHITRADURGA,2006,Kharif     ,Other Kharif pulses,4907,7538
84758,Karnataka,CHITRADURGA,2006,Kharif     ,Ragi,35654,35016
84759,Karnataka,CHITRADURGA,2006,Kharif     ,Rapeseed &Mustard,321,69
84760,Karnataka,CHITRADURGA,2006,Kharif     ,Rice,4334,10215
84761,Karnataka,CHITRADURGA,2006,Kharif     ,Sesamum,4382,4146
84762,Karnataka,CHITRADURGA,2006,Kharif     ,Small millets,7630,2262
84763,Karnataka,CHITRADURGA,2006,Kharif     ,Sunflower,35474,18184
84764,Karnataka,CHITRADURGA,2006,Kharif     ,Urad,109,15
84765,Karnataka,CHITRADURGA,2006,Rabi       ,Bajra,15,11
84766,Karnataka,CHITRADURGA,2006,Rabi       ,Gram,14296,2830
84767,Karnataka,CHITRADURGA,2006,Rabi       ,Groundnut,4459,3732
84768,Karnataka,CHITRADURGA,2006,Rabi       ,Horse-gram,8082,3209
84769,Karnataka,CHITRADURGA,2006,Rabi       ,Jowar,28966,9674
84770,Karnataka,CHITRADURGA,2006,Rabi       ,Maize,7136,21374
84771,Karnataka,CHITRADURGA,2006,Rabi       ,Other  Rabi pulses,117,61
84772,Karnataka,CHITRADURGA,2006,Rabi       ,Ragi,3236,4051
84773,Karnataka,CHITRADURGA,2006,Rabi       ,Rice,1111,1735
84774,Karnataka,CHITRADURGA,2006,Rabi       ,Safflower,2920,2510
84775,Karnataka,CHITRADURGA,2006,Rabi       ,Sunflower,24868,8222
84776,Karnataka,CHITRADURGA,2006,Rabi       ,Wheat,1114,1168
84777,Karnataka,CHITRADURGA,2006,Summer     ,Jowar,592,844
84778,Karnataka,CHITRADURGA,2006,Summer     ,Maize,432,1384
84779,Karnataka,CHITRADURGA,2006,Summer     ,Ragi,1622,3454
84780,Karnataka,CHITRADURGA,2006,Summer     ,Rice,2387,6145
84781,Karnataka,CHITRADURGA,2006,Summer     ,Sunflower,2238,2298
84782,Karnataka,CHITRADURGA,2006,Whole Year ,Arecanut,14820,14276
84783,Karnataka,CHITRADURGA,2006,Whole Year ,Banana,1329,14090
84784,Karnataka,CHITRADURGA,2006,Whole Year ,Coconut ,41821,183580
84785,Karnataka,CHITRADURGA,2006,Whole Year ,Coriander,161,16
84786,Karnataka,CHITRADURGA,2006,Whole Year ,Cotton(lint),8535,12117
84787,Karnataka,CHITRADURGA,2006,Whole Year ,Dry chillies,2067,3576
84788,Karnataka,CHITRADURGA,2006,Whole Year ,Garlic,4,5
84789,Karnataka,CHITRADURGA,2006,Whole Year ,Onion,14255,103526
84790,Karnataka,CHITRADURGA,2006,Whole Year ,Sugarcane,60,5244
84791,Karnataka,CHITRADURGA,2006,Whole Year ,Tobacco,284,127
84792,Karnataka,CHITRADURGA,2006,Whole Year ,Turmeric,1,5
84793,Karnataka,CHITRADURGA,2007,Kharif     ,Arhar/Tur,7366,4940
84794,Karnataka,CHITRADURGA,2007,Kharif     ,Bajra,2293,2208
84795,Karnataka,CHITRADURGA,2007,Kharif     ,Castor seed,3074,2062
84796,Karnataka,CHITRADURGA,2007,Kharif     ,Dry chillies,1868,2358
84797,Karnataka,CHITRADURGA,2007,Kharif     ,Groundnut,143907,111426
84798,Karnataka,CHITRADURGA,2007,Kharif     ,Horse-gram,4786,3114
84799,Karnataka,CHITRADURGA,2007,Kharif     ,Jowar,17556,22125
84800,Karnataka,CHITRADURGA,2007,Kharif     ,Maize,62178,177038
84801,Karnataka,CHITRADURGA,2007,Kharif     ,Moong(Green Gram),5752,1317
84802,Karnataka,CHITRADURGA,2007,Kharif     ,Niger seed,536,202
84803,Karnataka,CHITRADURGA,2007,Kharif     ,Onion,13687,91994
84804,Karnataka,CHITRADURGA,2007,Kharif     ,Other Kharif pulses,5612,9886
84805,Karnataka,CHITRADURGA,2007,Kharif     ,Ragi,57318,74608
84806,Karnataka,CHITRADURGA,2007,Kharif     ,Rapeseed &Mustard,148,40
84807,Karnataka,CHITRADURGA,2007,Kharif     ,Rice,2728,6857
84808,Karnataka,CHITRADURGA,2007,Kharif     ,Sesamum,5708,4945
84809,Karnataka,CHITRADURGA,2007,Kharif     ,Small millets,6265,2337
84810,Karnataka,CHITRADURGA,2007,Kharif     ,Sunflower,44108,23939
84811,Karnataka,CHITRADURGA,2007,Kharif     ,Urad,157,68
84812,Karnataka,CHITRADURGA,2007,Rabi       ,Dry chillies,99,173
84813,Karnataka,CHITRADURGA,2007,Rabi       ,Gram,10428,4549
84814,Karnataka,CHITRADURGA,2007,Rabi       ,Groundnut,2891,2777
84815,Karnataka,CHITRADURGA,2007,Rabi       ,Horse-gram,3370,1396
84816,Karnataka,CHITRADURGA,2007,Rabi       ,Jowar,8092,6709
84817,Karnataka,CHITRADURGA,2007,Rabi       ,Maize,2616,9034
84818,Karnataka,CHITRADURGA,2007,Rabi       ,Onion,610,3547
84819,Karnataka,CHITRADURGA,2007,Rabi       ,Other  Rabi pulses,5,1
84820,Karnataka,CHITRADURGA,2007,Rabi       ,Ragi,310,558
84821,Karnataka,CHITRADURGA,2007,Rabi       ,Rice,436,944
84822,Karnataka,CHITRADURGA,2007,Rabi       ,Safflower,1952,1022
84823,Karnataka,CHITRADURGA,2007,Rabi       ,Sunflower,7458,3482
84824,Karnataka,CHITRADURGA,2007,Rabi       ,Wheat,473,596
84825,Karnataka,CHITRADURGA,2007,Summer     ,Dry chillies,63,213
84826,Karnataka,CHITRADURGA,2007,Summer     ,Jowar,652,1276
84827,Karnataka,CHITRADURGA,2007,Summer     ,Maize,227,733
84828,Karnataka,CHITRADURGA,2007,Summer     ,Onion,268,1904
84829,Karnataka,CHITRADURGA,2007,Summer     ,Ragi,1349,2530
84830,Karnataka,CHITRADURGA,2007,Summer     ,Rice,3510,8760
84831,Karnataka,CHITRADURGA,2007,Summer     ,Sunflower,1134,1362
84832,Karnataka,CHITRADURGA,2007,Whole Year ,Arecanut,15318,71699
84833,Karnataka,CHITRADURGA,2007,Whole Year ,Banana,1501,17539
84834,Karnataka,CHITRADURGA,2007,Whole Year ,Coconut ,42519,216488
84835,Karnataka,CHITRADURGA,2007,Whole Year ,Coriander,215,75
84836,Karnataka,CHITRADURGA,2007,Whole Year ,Cotton(lint),10648,24767
84837,Karnataka,CHITRADURGA,2007,Whole Year ,Sugarcane,65,5496
